,index,lang,textfile,Freq,file,PCComplexity,compressed,folder,LengthScript,Idiosyncratic,Type,Family,Ancestor,Sum_count,Rel_freq,Sum_prob
26664,01231,ktb,ሱ,3031,1,44.2799606766946,1146,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.017847889579800262,1.0000000000000002
26665,01231,kxc,ሱ,1112,1,44.2799606766946,1146,Ethi,326,0,syllabary,Middle East,Sarb,143798,0.007733070000973588,0.9999999999999994
26666,01231,mdy,ሱ,1468,1,44.2799606766946,1146,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.009201454180769713,1.0000000000000004
26667,01231,tir,ሱ,2454,2,44.2799606766946,1146,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.00728639635145728,0.9997387793873194
26670,01232,guk,ሲ,275,1,45.4724437819372,1166,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.0017297229298361481,0.9999999999999997
26671,01232,kqy,ሲ,159,1,45.4724437819372,1166,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.001202732244570685,1.0000000000000002
26672,01232,ktb,ሲ,550,1,45.4724437819372,1166,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.003238647069907669,1.0000000000000002
26673,01232,kxc,ሲ,16,1,45.4724437819372,1166,Ethi,326,0,syllabary,Middle East,Sarb,143798,0.00011126719425861278,0.9999999999999994
26674,01232,mdy,ሲ,1750,1,45.4724437819372,1166,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.01096903597843801,1.0000000000000004
26675,01232,tir,ሲ,814,2,45.4724437819372,1166,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.002416922017150051,0.9997387793873194
26678,01233,guk,ሳ,681,1,31.061811890230302,1065,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.004283422964430607,0.9999999999999997
26679,01233,kqy,ሳ,388,1,31.061811890230302,1065,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.002934969250902049,1.0000000000000002
26680,01233,ktb,ሳ,971,1,31.061811890230302,1065,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.00571768419069154,1.0000000000000002
26681,01233,kxc,ሳ,198,1,31.061811890230302,1065,Ethi,326,0,syllabary,Middle East,Sarb,143798,0.001376931528950333,0.9999999999999994
26682,01233,mdy,ሳ,1088,1,31.061811890230302,1065,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.006819606368308888,1.0000000000000004
26683,01233,tir,ሳ,2105,2,31.061811890230302,1065,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.006250148459583363,0.9997387793873194
26686,01234,guk,ሴ,191,1,50.668524711065,1235,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.0012013711985407428,0.9999999999999997
26687,01234,kqy,ሴ,3696,1,50.668524711065,1235,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.02795785142096385,1.0000000000000002
26688,01234,ktb,ሴ,1093,1,50.668524711065,1235,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.006436074995289241,1.0000000000000002
26689,01234,kxc,ሴ,3555,1,50.668524711065,1235,Ethi,326,0,syllabary,Middle East,Sarb,143798,0.024722179724335526,0.9999999999999994
26690,01234,mdy,ሴ,2410,1,50.668524711065,1235,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.015105929547448915,1.0000000000000004
26691,01234,tir,ሴ,163,2,50.668524711065,1235,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0004839782417634623,0.9997387793873194
26694,01235,guk,ስ,2362,1,37.4038529619327,1053,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.014856747491901752,0.9999999999999997
26695,01235,kqy,ስ,2985,1,37.4038529619327,1053,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.02257959591222324,1.0000000000000002
26696,01235,ktb,ስ,4981,1,37.4038529619327,1053,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.029330365554927455,1.0000000000000002
26697,01235,kxc,ስ,2558,1,37.4038529619327,1053,Ethi,326,0,syllabary,Middle East,Sarb,143798,0.017788842682095716,0.9999999999999994
26698,01235,mdy,ስ,568,1,37.4038529619327,1053,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.0035602356775730226,1.0000000000000004
26699,01235,tir,ስ,9040,2,37.4038529619327,1053,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.026841492672034964,0.9997387793873194
26702,01236,guk,ሶ,167,1,30.928251614457196,1005,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.0010504135610277699,0.9999999999999997
26703,01236,kqy,ሶ,995,1,30.928251614457196,1005,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.00752653197074108,1.0000000000000002
26704,01236,ktb,ሶ,1200,1,30.928251614457196,1005,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0070661390616167325,1.0000000000000002
26705,01236,kxc,ሶ,522,1,30.928251614457196,1005,Ethi,326,0,syllabary,Middle East,Sarb,143798,0.0036300922126872416,0.9999999999999994
26706,01236,mdy,ሶ,875,1,30.928251614457196,1005,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.005484517989219005,1.0000000000000004
26707,01236,tir,ሶ,189,2,30.928251614457196,1005,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0005611772251122354,0.9997387793873194
26709,01237,ktb,ሷ,10,1,47.6567495414393,1153,Ethi,326,0,syllabary,Middle East,Sarb,169824,5.888449218013944e-05,1.0000000000000002
26711,01238,guk,ሸ,1152,1,55.0745950183689,1262,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.0072459666006227,0.9999999999999997
26712,01238,kqy,ሸ,653,1,55.0745950183689,1262,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.004939522991853191,1.0000000000000002
26713,01238,ktb,ሸ,303,1,55.0745950183689,1262,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.001784200113058225,1.0000000000000002
26714,01238,kxc,ሸ,1331,1,55.0745950183689,1262,Ethi,326,0,syllabary,Middle East,Sarb,143798,0.009256039722388351,0.9999999999999994
26715,01238,tir,ሸ,204,2,55.0745950183689,1262,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.000605715100121143,0.9997387793873194
26718,01239,guk,ሹ,55,1,62.98477686112061,1344,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.0003459445859672296,0.9999999999999997
26719,01239,kqy,ሹ,192,1,62.98477686112061,1344,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.001452355917972148,1.0000000000000002
26720,01239,ktb,ሹ,95,1,62.98477686112061,1344,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0005594026757113246,1.0000000000000002
26721,01239,kxc,ሹ,20,1,62.98477686112061,1344,Ethi,326,0,syllabary,Middle East,Sarb,143798,0.00013908399282326598,0.9999999999999994
26722,01239,mdy,ሹ,139,1,62.98477686112061,1344,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.0008712548577159333,1.0000000000000004
26723,01239,tir,ሹ,67,2,62.98477686112061,1344,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.00019893584170645382,0.9997387793873194
26726,0123A,guk,ሺ,34,1,63.0286139196411,1385,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.0002138566531433783,0.9999999999999997
26727,0123A,kqy,ሺ,2,1,63.0286139196411,1385,Ethi,326,0,syllabary,Middle East,Sarb,132199,1.5128707478876542e-05,1.0000000000000002
26728,0123A,ktb,ሺ,110,1,63.0286139196411,1385,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0006477294139815338,1.0000000000000002
26729,0123A,kxc,ሺ,9,1,63.0286139196411,1385,Ethi,326,0,syllabary,Middle East,Sarb,143798,6.258779677046969e-05,0.9999999999999994
26730,0123A,mdy,ሺ,756,1,63.0286139196411,1385,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.00473862354268522,1.0000000000000004
26731,0123A,tir,ሺ,3,1,63.0286139196411,1385,Ethi,326,0,syllabary,Middle East,Sarb,336792,8.907575001781514e-06,0.9997387793873194
26734,0123B,guk,ሻ,686,1,48.631571552929294,1236,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.004314872472245809,0.9999999999999997
26735,0123B,kqy,ሻ,78,1,48.631571552929294,1236,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.0005900195916761852,1.0000000000000002
26736,0123B,ktb,ሻ,180,1,48.631571552929294,1236,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0010599208592425098,1.0000000000000002
26737,0123B,kxc,ሻ,28,1,48.631571552929294,1236,Ethi,326,0,syllabary,Middle East,Sarb,143798,0.00019471758995257235,0.9999999999999994
26738,0123B,mdy,ሻ,299,1,48.631571552929294,1236,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.0018741381471731227,1.0000000000000004
26739,0123B,tir,ሻ,76,2,48.631571552929294,1236,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0002256585667117984,0.9997387793873194
26742,0123C,guk,ሼ,18,1,68.2773868500208,1440,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.0001132182281347297,0.9999999999999997
26743,0123C,kqy,ሼ,363,1,68.2773868500208,1440,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.0027458604074160923,1.0000000000000002
26744,0123C,ktb,ሼ,181,1,68.2773868500208,1440,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0010658093084605239,1.0000000000000002
26745,0123C,kxc,ሼ,780,1,68.2773868500208,1440,Ethi,326,0,syllabary,Middle East,Sarb,143798,0.005424275720107373,0.9999999999999994
26746,0123C,mdy,ሼ,274,1,68.2773868500208,1440,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.0017174376331954369,1.0000000000000004
26747,0123C,tir,ሼ,6,2,68.2773868500208,1440,Ethi,326,0,syllabary,Middle East,Sarb,336792,1.781515000356303e-05,0.9997387793873194
26750,0123D,guk,ሽ,926,1,55.00217771187079,1241,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.005824448847375539,0.9999999999999997
26751,0123D,kqy,ሽ,722,1,55.00217771187079,1241,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.005461463399874432,1.0000000000000002
26752,0123D,ktb,ሽ,730,1,55.00217771187079,1241,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.004298567929150179,1.0000000000000002
26753,0123D,kxc,ሽ,1223,1,55.00217771187079,1241,Ethi,326,0,syllabary,Middle East,Sarb,143798,0.008504986161142715,0.9999999999999994
26754,0123D,mdy,ሽ,300,1,55.00217771187079,1241,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.00188040616773223,1.0000000000000004
26755,0123D,tir,ሽ,797,2,55.00217771187079,1241,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0023664457588066226,0.9997387793873194
26758,0123E,guk,ሾ,225,1,48.57340688486279,1238,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.001415227851684121,0.9999999999999997
26759,0123E,kqy,ሾ,193,1,48.57340688486279,1238,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.0014599202717115864,1.0000000000000002
26760,0123E,ktb,ሾ,208,1,48.57340688486279,1238,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0012247974373469004,1.0000000000000002
26761,0123E,kxc,ሾ,1441,1,48.57340688486279,1238,Ethi,326,0,syllabary,Middle East,Sarb,143798,0.010021001682916314,0.9999999999999994
26762,0123E,mdy,ሾ,368,1,48.57340688486279,1238,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.002306631565751536,1.0000000000000004
26763,0123E,tir,ሾ,68,2,48.57340688486279,1238,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.00020190503337371433,0.9997387793873194
26765,0123F,ktb,ሿ,1,1,65.1554468640311,1365,Ethi,326,0,syllabary,Middle East,Sarb,169824,5.888449218013944e-06,1.0000000000000002
26767,01240,guk,ቀ,96,1,48.40010340107921,1151,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.0006038305500518917,0.9999999999999997
26768,01240,kqy,ቀ,147,1,48.40010340107921,1151,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.0011119599996974258,1.0000000000000002
26769,01240,ktb,ቀ,1606,1,48.40010340107921,1151,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.009456849444130394,1.0000000000000002
26770,01240,kxc,ቀ,2404,1,48.40010340107921,1151,Ethi,326,0,syllabary,Middle East,Sarb,143798,0.01671789593735657,0.9999999999999994
26771,01240,tir,ቀ,1081,2,48.40010340107921,1151,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.003209696192308606,0.9997387793873194
26774,01241,guk,ቁ,120,1,56.0725588464107,1341,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.0007547881875648646,0.9999999999999997
26775,01241,kqy,ቁ,257,1,56.0725588464107,1341,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.0019440389110356357,1.0000000000000002
26776,01241,ktb,ቁ,193,1,56.0725588464107,1341,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0011364706990766912,1.0000000000000002
26777,01241,kxc,ቁ,556,1,56.0725588464107,1341,Ethi,326,0,syllabary,Middle East,Sarb,143798,0.003866535000486794,0.9999999999999994
26778,01241,mdy,ቁ,83,1,56.0725588464107,1341,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.000520245706405917,1.0000000000000004
26779,01241,tir,ቁ,44,2,56.0725588464107,1341,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0001306444333594622,0.9997387793873194
26782,01242,guk,ቂ,4,1,56.6292349930295,1324,Ethi,326,0,syllabary,Middle East,Sarb,158985,2.5159606252162154e-05,0.9999999999999997
26783,01242,kqy,ቂ,8,1,56.6292349930295,1324,Ethi,326,0,syllabary,Middle East,Sarb,132199,6.051482991550617e-05,1.0000000000000002
26784,01242,ktb,ቂ,41,1,56.6292349930295,1324,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0002414264179385717,1.0000000000000002
26785,01242,kxc,ቂ,2,1,56.6292349930295,1324,Ethi,326,0,syllabary,Middle East,Sarb,143798,1.3908399282326598e-05,0.9999999999999994
26786,01242,mdy,ቂ,616,1,56.6292349930295,1324,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.0038611006644101793,1.0000000000000004
26787,01242,tir,ቂ,497,2,56.6292349930295,1324,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.001475688258628471,0.9997387793873194
26790,01243,guk,ቃ,78,1,54.100786918504895,1316,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.000490612321917162,0.9999999999999997
26791,01243,kqy,ቃ,38,1,54.100786918504895,1316,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.0002874454420986543,1.0000000000000002
26792,01243,ktb,ቃ,272,1,54.100786918504895,1316,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0016016581872997928,1.0000000000000002
26793,01243,kxc,ቃ,171,1,54.100786918504895,1316,Ethi,326,0,syllabary,Middle East,Sarb,143798,0.0011891681386389241,0.9999999999999994
26794,01243,mdy,ቃ,723,1,54.100786918504895,1316,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.0045317788642346745,1.0000000000000004
26795,01243,tir,ቃ,309,2,54.100786918504895,1316,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.000917480225183496,0.9997387793873194
26798,01244,guk,ቄ,11,1,59.27322193473229,1381,Ethi,326,0,syllabary,Middle East,Sarb,158985,6.918891719344592e-05,0.9999999999999997
26799,01244,kqy,ቄ,494,1,59.27322193473229,1381,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.003736790747282506,1.0000000000000002
26800,01244,ktb,ቄ,496,1,59.27322193473229,1381,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.002920670812134916,1.0000000000000002
26801,01244,kxc,ቄ,375,1,59.27322193473229,1381,Ethi,326,0,syllabary,Middle East,Sarb,143798,0.002607824865436237,0.9999999999999994
26802,01244,mdy,ቄ,644,1,59.27322193473229,1381,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.004036605240065188,1.0000000000000004
26803,01244,tir,ቄ,40,2,59.27322193473229,1381,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0001187676666904202,0.9997387793873194
26806,01245,guk,ቅ,35,1,55.9721346148579,1279,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.00022014655470641885,0.9999999999999997
26807,01245,kqy,ቅ,236,1,55.9721346148579,1279,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.001785187482507432,1.0000000000000002
26808,01245,ktb,ቅ,498,1,55.9721346148579,1279,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.002932447710570944,1.0000000000000002
26809,01245,kxc,ቅ,430,1,55.9721346148579,1279,Ethi,326,0,syllabary,Middle East,Sarb,143798,0.002990305845700218,0.9999999999999994
26810,01245,tir,ቅ,747,2,55.9721346148579,1279,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.002217986175443597,0.9997387793873194
26813,01246,guk,ቆ,3137,1,59.8896434419831,1435,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.01973142120325817,0.9999999999999997
26814,01246,kqy,ቆ,144,1,59.8896434419831,1435,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.001089266938479111,1.0000000000000002
26815,01246,ktb,ቆ,514,1,59.8896434419831,1435,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0030266628980591672,1.0000000000000002
26816,01246,kxc,ቆ,508,1,59.8896434419831,1435,Ethi,326,0,syllabary,Middle East,Sarb,143798,0.003532733417710956,0.9999999999999994
26817,01246,mdy,ቆ,273,1,59.8896434419831,1435,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.0017111696126363295,1.0000000000000004
26818,01246,tir,ቆ,153,2,59.8896434419831,1435,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.00045428632509085726,0.9997387793873194
26820,01248,tir,ቈ,92,2,67.9771922793837,1478,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.00027316563338796644,0.9997387793873194
26821,0124A,guk,ቊ,8,1,60.7845989105152,1346,Ethi,326,0,syllabary,Middle East,Sarb,158985,5.031921250432431e-05,0.9999999999999997
26822,0124A,tir,ቊ,35,2,60.7845989105152,1346,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.00010392170835411767,0.9997387793873194
26824,0124B,guk,ቋ,332,1,59.834965615918705,1315,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.002088247318929459,0.9999999999999997
26825,0124B,tir,ቋ,20,2,59.834965615918705,1315,Ethi,326,0,syllabary,Middle East,Sarb,336792,5.93838333452101e-05,0.9997387793873194
26826,0124C,guk,ቌ,10,1,66.1614294698414,1461,Ethi,326,0,syllabary,Middle East,Sarb,158985,6.289901563040539e-05,0.9999999999999997
26828,0124D,tir,ቍ,38,1,60.89511732985479,1307,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0001128292833558992,0.9997387793873194
26829,01250,tir,ቐ,889,2,67.2435676072627,1403,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.002639611392194589,0.9997387793873194
26830,01251,tir,ቑ,181,2,75.1048197760895,1472,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0005374236917741514,0.9997387793873194
26831,01252,tir,ቒ,64,2,75.71870726769829,1479,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0001900282667046723,0.9997387793873194
26832,01253,tir,ቓ,446,2,73.0583909581312,1541,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0013242594835981853,0.9997387793873194
26833,01255,tir,ቕ,1209,2,67.2719738850033,1490,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0035897527257179505,0.9997387793873194
26834,01256,tir,ቖ,39,2,75.93608730309991,1659,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0001157984750231597,0.9997387793873194
26835,01258,tir,ቘ,113,2,84.115598496327,1655,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.00033551865840043707,0.9997387793873194
26836,0125A,tir,ቚ,61,2,79.66304134917979,1535,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0001811206917028908,0.9997387793873194
26837,0125B,tir,ቛ,17,2,77.1376585790743,1522,Ethi,326,0,syllabary,Middle East,Sarb,336792,5.047625834342858e-05,0.9997387793873194
26838,0125D,tir,ቝ,84,2,79.7750684135138,1522,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0002494121000498824,0.9997387793873194
26840,01260,guk,በ,4258,1,40.223339271969294,984,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.026782400855426613,0.9999999999999997
26841,01260,kqy,በ,1165,1,40.223339271969294,984,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.008812472106445585,1.0000000000000002
26842,01260,ktb,በ,2694,1,40.223339271969294,984,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.015863482193329566,1.0000000000000002
26843,01260,tir,በ,6960,2,40.223339271969294,984,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.020665574004133117,0.9997387793873194
26846,01261,kqy,ቡ,369,1,48.0370830010958,1102,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.002791246529852722,1.0000000000000002
26847,01261,ktb,ቡ,542,1,48.0370830010958,1102,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0031915394761635575,1.0000000000000002
26848,01261,mdy,ቡ,305,1,48.0370830010958,1102,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.0019117462705277673,1.0000000000000004
26849,01261,tir,ቡ,825,2,48.0370830010958,1102,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0024495831254899166,0.9997387793873194
26852,01262,guk,ቢ,1935,1,47.9868099824483,1065,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.012170959524483441,0.9999999999999997
26853,01262,kqy,ቢ,8,1,47.9868099824483,1065,Ethi,326,0,syllabary,Middle East,Sarb,132199,6.051482991550617e-05,1.0000000000000002
26854,01262,ktb,ቢ,277,1,47.9868099824483,1065,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0016311004333898625,1.0000000000000002
26855,01262,mdy,ቢ,885,1,47.9868099824483,1065,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.005547198194810079,1.0000000000000004
26856,01262,tir,ቢ,753,2,47.9868099824483,1065,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0022358013254471605,0.9997387793873194
26859,01263,guk,ባ,1458,1,33.74078917312411,984,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.009170676478913104,0.9999999999999997
26860,01263,kqy,ባ,447,1,33.74078917312411,984,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.003381266121528907,1.0000000000000002
26861,01263,ktb,ባ,719,1,33.74078917312411,984,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.004233794987752026,1.0000000000000002
26862,01263,mdy,ባ,1887,1,33.74078917312411,984,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.011827754795035728,1.0000000000000004
26863,01263,tir,ባ,2063,2,33.74078917312411,984,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.006125442409558422,0.9997387793873194
26866,01264,guk,ቤ,4206,1,53.4632007743009,1148,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.026455325974148503,0.9999999999999997
26867,01264,kqy,ቤ,1805,1,53.4632007743009,1148,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.01365365849968608,1.0000000000000002
26868,01264,ktb,ቤ,728,1,53.4632007743009,1148,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.004286791030714151,1.0000000000000002
26869,01264,mdy,ቤ,750,1,53.4632007743009,1148,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.004701015419330576,1.0000000000000004
26870,01264,tir,ቤ,576,2,53.4632007743009,1148,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.001710254400342051,0.9997387793873194
26873,01265,guk,ብ,596,1,45.8299451802436,1090,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.003748781331572161,0.9999999999999997
26874,01265,kqy,ብ,907,1,45.8299451802436,1090,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.006860868841670512,1.0000000000000002
26875,01265,ktb,ብ,914,1,45.8299451802436,1090,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.005382042585264745,1.0000000000000002
26876,01265,mdy,ብ,51,1,45.8299451802436,1090,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.00031966904851447913,1.0000000000000004
26877,01265,tir,ብ,14353,2,45.8299451802436,1090,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.04261680800019003,0.9997387793873194
26880,01266,guk,ቦ,282,1,33.74078917312411,997,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.0017737522407774318,0.9999999999999997
26881,01266,kqy,ቦ,325,1,33.74078917312411,997,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.0024584149653174383,1.0000000000000002
26882,01266,ktb,ቦ,502,1,33.74078917312411,997,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0029560015074429997,1.0000000000000002
26883,01266,mdy,ቦ,323,1,33.74078917312411,997,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.002024570640591701,1.0000000000000004
26884,01266,tir,ቦ,1282,2,33.74078917312411,997,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0038065037174279674,0.9997387793873194
26886,01267,guk,ቧ,9,1,50.457946738762104,1134,Ethi,326,0,syllabary,Middle East,Sarb,158985,5.660911406736485e-05,0.9999999999999997
26887,01267,ktb,ቧ,18,1,50.457946738762104,1134,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.00010599208592425099,1.0000000000000002
26890,01270,guk,ተ,2761,1,32.0052390251114,910,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.017366418215554926,0.9999999999999997
26891,01270,kqy,ተ,2377,1,32.0052390251114,910,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.01798046883864477,1.0000000000000002
26892,01270,ktb,ተ,5389,1,32.0052390251114,910,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.031732852835877144,1.0000000000000002
26893,01270,kxc,ተ,7764,1,32.0052390251114,910,Ethi,326,0,syllabary,Middle East,Sarb,143798,0.05399240601399185,0.9999999999999994
26894,01270,tir,ተ,5396,2,32.0052390251114,910,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.016021758236537686,0.9997387793873194
26897,01271,guk,ቱ,129,1,39.7331302802015,1024,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.0008113973016322294,0.9999999999999997
26898,01271,kqy,ቱ,730,1,39.7331302802015,1024,Ethi,326,0,syllabary,Middle East,Sarb,132199,0.005521978229789938,1.0000000000000002
26899,01271,ktb,ቱ,987,1,39.7331302802015,1024,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.005811899378179762,1.0000000000000002
26900,01271,kxc,ቱ,408,1,39.7331302802015,1024,Ethi,326,0,syllabary,Middle East,Sarb,143798,0.002837313453594626,0.9999999999999994
26901,01271,mdy,ቱ,429,1,39.7331302802015,1024,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.002688980819857089,1.0000000000000004
26902,01271,tir,ቱ,1017,2,39.7331302802015,1024,Ethi,326,0,syllabary,Middle East,Sarb,336792,0.0030196679256039335,0.9997387793873194
26905,01272,guk,ቲ,87,1,39.945216491423004,1044,Ethi,326,0,syllabary,Middle East,Sarb,158985,0.0005472214359845269,0.9999999999999997
26906,01272,ktb,ቲ,307,1,39.945216491423004,1044,Ethi,326,0,syllabary,Middle East,Sarb,169824,0.0018077539099302807,1.0000000000000002
26907,01272,kxc,ቲ,104,1,39.945216491423004,1044,Ethi,326,0,syllabary,Middle East,Sarb,143798,0.0007232367626809831,0.9999999999999994
26908,01272,mdy,ቲ,743,1,39.945216491423004,1044,Ethi,326,0,syllabary,Middle East,Sarb,159540,0.004657139275416823,1.0000000000000004
